symbol,raw_lattice_anchor_ts_utc,interval_code,sensitivity_mode,selection_status,selected_template_time_shift_days,template_time_shift_days,effective_schedule_origin_ts_utc,marker_sequence_index,marker_set,marker_ratio,marker_code,marker_kind,expected_ts_utc,observed_candle_open_ts_utc,observed_price,marker_residual_hours,matched,first_lift_above_origin_reference,first_dip_below_first_lift,second_peak_above_first_dip,second_dip_below_second_peak,second_dip_higher_than_first_dip,ignition_above_second_dip,pulse_above_ignition,pulse_above_second_peak,second_peak_retests_first_lift_within_2p5pct
PEPE,2024-12-15T00:00:00Z,1d,NORMAL,UNIQUE_TOP_CANDIDATE,-3.0,-1.0,2024-12-14T00:00:00Z,1,BASE,0.236,FIRST_LIFT_HIGH,HIGH,2024-12-18T22:56:38Z,2024-12-18T00:00:00Z,2.1452e-05,0.0,True,False,True,True,True,True,True,True,True,False
PEPE,2024-12-15T00:00:00Z,1d,NORMAL,UNIQUE_TOP_CANDIDATE,-3.0,-1.0,2024-12-14T00:00:00Z,2,BASE,0.382,FIRST_DIP_LOW,LOW,2024-12-22T00:31:40Z,2024-12-22T00:00:00Z,1.6057e-05,0.0,True,False,True,True,True,True,True,True,True,False
PEPE,2024-12-15T00:00:00Z,1d,NORMAL,UNIQUE_TOP_CANDIDATE,-3.0,-1.0,2024-12-14T00:00:00Z,3,BASE,0.5,SECOND_PEAK_RETEST_HIGH,HIGH,2024-12-24T12:00:00Z,2024-12-24T00:00:00Z,1.8787e-05,0.0,True,False,True,True,True,True,True,True,True,False
PEPE,2024-12-15T00:00:00Z,1d,NORMAL,UNIQUE_TOP_CANDIDATE,-3.0,-1.0,2024-12-14T00:00:00Z,4,BASE,0.618,SECOND_DIP_HIGHER_LOW,LOW,2024-12-26T23:28:19Z,2024-12-26T00:00:00Z,1.6363e-05,0.0,True,False,True,True,True,True,True,True,True,False
PEPE,2024-12-15T00:00:00Z,1d,NORMAL,UNIQUE_TOP_CANDIDATE,-3.0,-1.0,2024-12-14T00:00:00Z,5,BASE,0.786,IGNITION_PRE_SPIKE,HIGH,2024-12-30T12:08:38Z,2024-12-30T00:00:00Z,1.8156e-05,0.0,True,False,True,True,True,True,True,True,True,False
PEPE,2024-12-15T00:00:00Z,1d,NORMAL,UNIQUE_TOP_CANDIDATE,-3.0,-1.0,2024-12-14T00:00:00Z,6,BASE,1.0,MAIN_PULSE_TP_HIGH,HIGH,2025-01-04T00:00:00Z,2025-01-03T00:00:00Z,2.1108e-05,0.0,True,False,True,True,True,True,True,True,True,False
PEPE,2024-12-15T00:00:00Z,1d,NORMAL,UNIQUE_TOP_CANDIDATE,-3.0,0.0,2024-12-15T00:00:00Z,1,BASE,0.236,FIRST_LIFT_HIGH,HIGH,2024-12-19T22:56:38Z,2024-12-19T00:00:00Z,1.9066e-05,0.0,True,False,True,True,True,True,True,True,True,False
PEPE,2024-12-15T00:00:00Z,1d,NORMAL,UNIQUE_TOP_CANDIDATE,-3.0,0.0,2024-12-15T00:00:00Z,2,BASE,0.382,FIRST_DIP_LOW,LOW,2024-12-23T00:31:40Z,2024-12-23T00:00:00Z,1.6539e-05,0.0,True,False,True,True,True,True,True,True,True,False
PEPE,2024-12-15T00:00:00Z,1d,NORMAL,UNIQUE_TOP_CANDIDATE,-3.0,0.0,2024-12-15T00:00:00Z,3,BASE,0.5,SECOND_PEAK_RETEST_HIGH,HIGH,2024-12-25T12:00:00Z,2024-12-25T00:00:00Z,1.8588e-05,0.0,True,False,True,True,True,True,True,True,True,False
PEPE,2024-12-15T00:00:00Z,1d,NORMAL,UNIQUE_TOP_CANDIDATE,-3.0,0.0,2024-12-15T00:00:00Z,4,BASE,0.618,SECOND_DIP_HIGHER_LOW,LOW,2024-12-27T23:28:19Z,2024-12-27T00:00:00Z,1.659e-05,0.0,True,False,True,True,True,True,True,True,True,False
PEPE,2024-12-15T00:00:00Z,1d,NORMAL,UNIQUE_TOP_CANDIDATE,-3.0,0.0,2024-12-15T00:00:00Z,5,BASE,0.786,IGNITION_PRE_SPIKE,HIGH,2024-12-31T12:08:38Z,2024-12-31T00:00:00Z,2.1054e-05,0.0,True,False,True,True,True,True,True,True,True,False
PEPE,2024-12-15T00:00:00Z,1d,NORMAL,UNIQUE_TOP_CANDIDATE,-3.0,0.0,2024-12-15T00:00:00Z,6,BASE,1.0,MAIN_PULSE_TP_HIGH,HIGH,2025-01-05T00:00:00Z,2025-01-04T00:00:00Z,2.1228e-05,0.0,True,False,True,True,True,True,True,True,True,False
PEPE,2024-12-15T00:00:00Z,1d,NORMAL,UNIQUE_TOP_CANDIDATE,-3.0,1.0,2024-12-16T00:00:00Z,1,BASE,0.236,FIRST_LIFT_HIGH,HIGH,2024-12-20T22:56:38Z,2024-12-20T00:00:00Z,1.7305e-05,0.0,True,False,True,True,True,True,True,True,True,True
PEPE,2024-12-15T00:00:00Z,1d,NORMAL,UNIQUE_TOP_CANDIDATE,-3.0,1.0,2024-12-16T00:00:00Z,2,BASE,0.382,FIRST_DIP_LOW,LOW,2024-12-24T00:31:40Z,2024-12-23T00:00:00Z,1.6539e-05,0.528,True,False,True,True,True,True,True,True,True,True
PEPE,2024-12-15T00:00:00Z,1d,NORMAL,UNIQUE_TOP_CANDIDATE,-3.0,1.0,2024-12-16T00:00:00Z,3,BASE,0.5,SECOND_PEAK_RETEST_HIGH,HIGH,2024-12-26T12:00:00Z,2024-12-26T00:00:00Z,1.8037e-05,0.0,True,False,True,True,True,True,True,True,True,True
PEPE,2024-12-15T00:00:00Z,1d,NORMAL,UNIQUE_TOP_CANDIDATE,-3.0,1.0,2024-12-16T00:00:00Z,4,BASE,0.618,SECOND_DIP_HIGHER_LOW,LOW,2024-12-28T23:28:19Z,2024-12-28T00:00:00Z,1.7039e-05,0.0,True,False,True,True,True,True,True,True,True,True
PEPE,2024-12-15T00:00:00Z,1d,NORMAL,UNIQUE_TOP_CANDIDATE,-3.0,1.0,2024-12-16T00:00:00Z,5,BASE,0.786,IGNITION_PRE_SPIKE,HIGH,2025-01-01T12:08:38Z,2025-01-01T00:00:00Z,2e-05,0.0,True,False,True,True,True,True,True,True,True,True
PEPE,2024-12-15T00:00:00Z,1d,NORMAL,UNIQUE_TOP_CANDIDATE,-3.0,1.0,2024-12-16T00:00:00Z,6,BASE,1.0,MAIN_PULSE_TP_HIGH,HIGH,2025-01-06T00:00:00Z,2025-01-05T00:00:00Z,2.0737e-05,0.0,True,False,True,True,True,True,True,True,True,True
PEPE,2024-12-15T00:00:00Z,1d,NORMAL,UNIQUE_TOP_CANDIDATE,-3.0,-5.0,2024-12-10T00:00:00Z,1,BASE,0.236,FIRST_LIFT_HIGH,HIGH,2024-12-14T22:56:38Z,2024-12-14T00:00:00Z,2.366e-05,0.0,True,True,True,True,True,False,True,True,True,False
PEPE,2024-12-15T00:00:00Z,1d,NORMAL,UNIQUE_TOP_CANDIDATE,-3.0,-5.0,2024-12-10T00:00:00Z,2,BASE,0.382,FIRST_DIP_LOW,LOW,2024-12-18T00:31:40Z,2024-12-18T00:00:00Z,1.8504e-05,0.0,True,True,True,True,True,False,True,True,True,False
PEPE,2024-12-15T00:00:00Z,1d,NORMAL,UNIQUE_TOP_CANDIDATE,-3.0,-5.0,2024-12-10T00:00:00Z,3,BASE,0.5,SECOND_PEAK_RETEST_HIGH,HIGH,2024-12-20T12:00:00Z,2024-12-19T00:00:00Z,1.9066e-05,12.0,True,True,True,True,True,False,True,True,True,False
PEPE,2024-12-15T00:00:00Z,1d,NORMAL,UNIQUE_TOP_CANDIDATE,-3.0,-5.0,2024-12-10T00:00:00Z,4,BASE,0.618,SECOND_DIP_HIGHER_LOW,LOW,2024-12-22T23:28:19Z,2024-12-22T00:00:00Z,1.6057e-05,0.0,True,True,True,True,True,False,True,True,True,False
PEPE,2024-12-15T00:00:00Z,1d,NORMAL,UNIQUE_TOP_CANDIDATE,-3.0,-5.0,2024-12-10T00:00:00Z,5,BASE,0.786,IGNITION_PRE_SPIKE,HIGH,2024-12-26T12:08:38Z,2024-12-26T00:00:00Z,1.8037e-05,0.0,True,True,True,True,True,False,True,True,True,False
PEPE,2024-12-15T00:00:00Z,1d,NORMAL,UNIQUE_TOP_CANDIDATE,-3.0,-5.0,2024-12-10T00:00:00Z,6,BASE,1.0,MAIN_PULSE_TP_HIGH,HIGH,2024-12-31T00:00:00Z,2024-12-31T00:00:00Z,2.1054e-05,0.0,True,True,True,True,True,False,True,True,True,False
PEPE,2024-12-15T00:00:00Z,1d,NORMAL,UNIQUE_TOP_CANDIDATE,-3.0,4.0,2024-12-19T00:00:00Z,1,BASE,0.236,FIRST_LIFT_HIGH,HIGH,2024-12-23T22:56:38Z,2024-12-23T00:00:00Z,1.8107e-05,0.0,True,True,True,True,True,True,True,False,True,True
PEPE,2024-12-15T00:00:00Z,1d,NORMAL,UNIQUE_TOP_CANDIDATE,-3.0,4.0,2024-12-19T00:00:00Z,2,BASE,0.382,FIRST_DIP_LOW,LOW,2024-12-27T00:31:40Z,2024-12-27T00:00:00Z,1.659e-05,0.0,True,True,True,True,True,True,True,False,True,True
PEPE,2024-12-15T00:00:00Z,1d,NORMAL,UNIQUE_TOP_CANDIDATE,-3.0,4.0,2024-12-19T00:00:00Z,3,BASE,0.5,SECOND_PEAK_RETEST_HIGH,HIGH,2024-12-29T12:00:00Z,2024-12-28T00:00:00Z,1.8217e-05,12.0,True,True,True,True,True,True,True,False,True,True
PEPE,2024-12-15T00:00:00Z,1d,NORMAL,UNIQUE_TOP_CANDIDATE,-3.0,4.0,2024-12-19T00:00:00Z,4,BASE,0.618,SECOND_DIP_HIGHER_LOW,LOW,2024-12-31T23:28:19Z,2024-12-31T00:00:00Z,1.6985e-05,0.0,True,True,True,True,True,True,True,False,True,True
PEPE,2024-12-15T00:00:00Z,1d,NORMAL,UNIQUE_TOP_CANDIDATE,-3.0,4.0,2024-12-19T00:00:00Z,5,BASE,0.786,IGNITION_PRE_SPIKE,HIGH,2025-01-04T12:08:38Z,2025-01-04T00:00:00Z,2.1228e-05,0.0,True,True,True,True,True,True,True,False,True,True
PEPE,2024-12-15T00:00:00Z,1d,NORMAL,UNIQUE_TOP_CANDIDATE,-3.0,4.0,2024-12-19T00:00:00Z,6,BASE,1.0,MAIN_PULSE_TP_HIGH,HIGH,2025-01-09T00:00:00Z,2025-01-08T00:00:00Z,1.8295e-05,0.0,True,True,True,True,True,True,True,False,True,True
PEPE,2024-12-15T00:00:00Z,1d,NORMAL,UNIQUE_TOP_CANDIDATE,-3.0,-8.0,2024-12-07T00:00:00Z,1,BASE,0.236,FIRST_LIFT_HIGH,HIGH,2024-12-11T22:56:38Z,2024-12-11T00:00:00Z,2.4249e-05,0.0,True,True,True,True,True,False,True,True,False,False
PEPE,2024-12-15T00:00:00Z,1d,NORMAL,UNIQUE_TOP_CANDIDATE,-3.0,-8.0,2024-12-07T00:00:00Z,2,BASE,0.382,FIRST_DIP_LOW,LOW,2024-12-15T00:31:40Z,2024-12-15T00:00:00Z,2.1494e-05,0.0,True,True,True,True,True,False,True,True,False,False
PEPE,2024-12-15T00:00:00Z,1d,NORMAL,UNIQUE_TOP_CANDIDATE,-3.0,-8.0,2024-12-07T00:00:00Z,3,BASE,0.5,SECOND_PEAK_RETEST_HIGH,HIGH,2024-12-17T12:00:00Z,2024-12-17T00:00:00Z,2.255e-05,0.0,True,True,True,True,True,False,True,True,False,False
PEPE,2024-12-15T00:00:00Z,1d,NORMAL,UNIQUE_TOP_CANDIDATE,-3.0,-8.0,2024-12-07T00:00:00Z,4,BASE,0.618,SECOND_DIP_HIGHER_LOW,LOW,2024-12-19T23:28:19Z,2024-12-19T00:00:00Z,1.5868e-05,0.0,True,True,True,True,True,False,True,True,False,False
PEPE,2024-12-15T00:00:00Z,1d,NORMAL,UNIQUE_TOP_CANDIDATE,-3.0,-8.0,2024-12-07T00:00:00Z,5,BASE,0.786,IGNITION_PRE_SPIKE,HIGH,2024-12-23T12:08:38Z,2024-12-23T00:00:00Z,1.8107e-05,0.0,True,True,True,True,True,False,True,True,False,False
PEPE,2024-12-15T00:00:00Z,1d,NORMAL,UNIQUE_TOP_CANDIDATE,-3.0,-8.0,2024-12-07T00:00:00Z,6,BASE,1.0,MAIN_PULSE_TP_HIGH,HIGH,2024-12-28T00:00:00Z,2024-12-28T00:00:00Z,1.8217e-05,0.0,True,True,True,True,True,False,True,True,False,False
PEPE,2024-12-15T00:00:00Z,1d,NORMAL,UNIQUE_TOP_CANDIDATE,-3.0,2.0,2024-12-17T00:00:00Z,1,BASE,0.236,FIRST_LIFT_HIGH,HIGH,2024-12-21T22:56:38Z,2024-12-21T00:00:00Z,1.8994e-05,0.0,True,False,True,True,True,False,True,True,True,False
PEPE,2024-12-15T00:00:00Z,1d,NORMAL,UNIQUE_TOP_CANDIDATE,-3.0,2.0,2024-12-17T00:00:00Z,2,BASE,0.382,FIRST_DIP_LOW,LOW,2024-12-25T00:31:40Z,2024-12-25T00:00:00Z,1.745e-05,0.0,True,False,True,True,True,False,True,True,True,False
PEPE,2024-12-15T00:00:00Z,1d,NORMAL,UNIQUE_TOP_CANDIDATE,-3.0,2.0,2024-12-17T00:00:00Z,3,BASE,0.5,SECOND_PEAK_RETEST_HIGH,HIGH,2024-12-27T12:00:00Z,2024-12-27T00:00:00Z,1.755e-05,0.0,True,False,True,True,True,False,True,True,True,False
PEPE,2024-12-15T00:00:00Z,1d,NORMAL,UNIQUE_TOP_CANDIDATE,-3.0,2.0,2024-12-17T00:00:00Z,4,BASE,0.618,SECOND_DIP_HIGHER_LOW,LOW,2024-12-29T23:28:19Z,2024-12-29T00:00:00Z,1.6983e-05,0.0,True,False,True,True,True,False,True,True,True,False
PEPE,2024-12-15T00:00:00Z,1d,NORMAL,UNIQUE_TOP_CANDIDATE,-3.0,2.0,2024-12-17T00:00:00Z,5,BASE,0.786,IGNITION_PRE_SPIKE,HIGH,2025-01-02T12:08:38Z,2025-01-02T00:00:00Z,2.0473e-05,0.0,True,False,True,True,True,False,True,True,True,False
PEPE,2024-12-15T00:00:00Z,1d,NORMAL,UNIQUE_TOP_CANDIDATE,-3.0,2.0,2024-12-17T00:00:00Z,6,BASE,1.0,MAIN_PULSE_TP_HIGH,HIGH,2025-01-07T00:00:00Z,2025-01-06T00:00:00Z,2.0578e-05,0.0,True,False,True,True,True,False,True,True,True,False
PEPE,2024-12-15T00:00:00Z,1d,NORMAL,UNIQUE_TOP_CANDIDATE,-3.0,3.0,2024-12-18T00:00:00Z,1,BASE,0.236,FIRST_LIFT_HIGH,HIGH,2024-12-22T22:56:38Z,2024-12-22T00:00:00Z,1.768e-05,0.0,True,False,True,True,True,True,True,False,True,True
PEPE,2024-12-15T00:00:00Z,1d,NORMAL,UNIQUE_TOP_CANDIDATE,-3.0,3.0,2024-12-18T00:00:00Z,2,BASE,0.382,FIRST_DIP_LOW,LOW,2024-12-26T00:31:40Z,2024-12-26T00:00:00Z,1.6363e-05,0.0,True,False,True,True,True,True,True,False,True,True
PEPE,2024-12-15T00:00:00Z,1d,NORMAL,UNIQUE_TOP_CANDIDATE,-3.0,3.0,2024-12-18T00:00:00Z,3,BASE,0.5,SECOND_PEAK_RETEST_HIGH,HIGH,2024-12-28T12:00:00Z,2024-12-28T00:00:00Z,1.8217e-05,0.0,True,False,True,True,True,True,True,False,True,True
PEPE,2024-12-15T00:00:00Z,1d,NORMAL,UNIQUE_TOP_CANDIDATE,-3.0,3.0,2024-12-18T00:00:00Z,4,BASE,0.618,SECOND_DIP_HIGHER_LOW,LOW,2024-12-30T23:28:19Z,2024-12-30T00:00:00Z,1.6766e-05,0.0,True,False,True,True,True,True,True,False,True,True
PEPE,2024-12-15T00:00:00Z,1d,NORMAL,UNIQUE_TOP_CANDIDATE,-3.0,3.0,2024-12-18T00:00:00Z,5,BASE,0.786,IGNITION_PRE_SPIKE,HIGH,2025-01-03T12:08:38Z,2025-01-03T00:00:00Z,2.1108e-05,0.0,True,False,True,True,True,True,True,False,True,True
PEPE,2024-12-15T00:00:00Z,1d,NORMAL,UNIQUE_TOP_CANDIDATE,-3.0,3.0,2024-12-18T00:00:00Z,6,BASE,1.0,MAIN_PULSE_TP_HIGH,HIGH,2025-01-08T00:00:00Z,2025-01-07T00:00:00Z,2.0082e-05,0.0,True,False,True,True,True,True,True,False,True,True
PEPE,2024-12-15T00:00:00Z,1d,NORMAL,UNIQUE_TOP_CANDIDATE,-3.0,6.0,2024-12-21T00:00:00Z,1,BASE,0.236,FIRST_LIFT_HIGH,HIGH,2024-12-25T22:56:38Z,2024-12-25T00:00:00Z,1.8588e-05,0.0,True,True,True,True,True,True,True,False,False,True
PEPE,2024-12-15T00:00:00Z,1d,NORMAL,UNIQUE_TOP_CANDIDATE,-3.0,6.0,2024-12-21T00:00:00Z,2,BASE,0.382,FIRST_DIP_LOW,LOW,2024-12-29T00:31:40Z,2024-12-29T00:00:00Z,1.6983e-05,0.0,True,True,True,True,True,True,True,False,False,True
PEPE,2024-12-15T00:00:00Z,1d,NORMAL,UNIQUE_TOP_CANDIDATE,-3.0,6.0,2024-12-21T00:00:00Z,3,BASE,0.5,SECOND_PEAK_RETEST_HIGH,HIGH,2024-12-31T12:00:00Z,2024-12-31T00:00:00Z,2.1054e-05,0.0,True,True,True,True,True,True,True,False,False,True
PEPE,2024-12-15T00:00:00Z,1d,NORMAL,UNIQUE_TOP_CANDIDATE,-3.0,6.0,2024-12-21T00:00:00Z,4,BASE,0.618,SECOND_DIP_HIGHER_LOW,LOW,2025-01-02T23:28:19Z,2025-01-02T00:00:00Z,1.8514e-05,0.0,True,True,True,True,True,True,True,False,False,True
PEPE,2024-12-15T00:00:00Z,1d,NORMAL,UNIQUE_TOP_CANDIDATE,-3.0,6.0,2024-12-21T00:00:00Z,5,BASE,0.786,IGNITION_PRE_SPIKE,HIGH,2025-01-06T12:08:38Z,2025-01-06T00:00:00Z,2.0578e-05,0.0,True,True,True,True,True,True,True,False,False,True
PEPE,2024-12-15T00:00:00Z,1d,NORMAL,UNIQUE_TOP_CANDIDATE,-3.0,6.0,2024-12-21T00:00:00Z,6,BASE,1.0,MAIN_PULSE_TP_HIGH,HIGH,2025-01-11T00:00:00Z,2025-01-10T00:00:00Z,1.7466e-05,0.0,True,True,True,True,True,True,True,False,False,True
PEPE,2024-12-15T00:00:00Z,1d,NORMAL,UNIQUE_TOP_CANDIDATE,-3.0,7.0,2024-12-22T00:00:00Z,1,BASE,0.236,FIRST_LIFT_HIGH,HIGH,2024-12-26T22:56:38Z,2024-12-26T00:00:00Z,1.8037e-05,0.0,True,True,True,True,True,True,True,False,False,True
PEPE,2024-12-15T00:00:00Z,1d,NORMAL,UNIQUE_TOP_CANDIDATE,-3.0,7.0,2024-12-22T00:00:00Z,2,BASE,0.382,FIRST_DIP_LOW,LOW,2024-12-30T00:31:40Z,2024-12-30T00:00:00Z,1.6766e-05,0.0,True,True,True,True,True,True,True,False,False,True
PEPE,2024-12-15T00:00:00Z,1d,NORMAL,UNIQUE_TOP_CANDIDATE,-3.0,7.0,2024-12-22T00:00:00Z,3,BASE,0.5,SECOND_PEAK_RETEST_HIGH,HIGH,2025-01-01T12:00:00Z,2025-01-01T00:00:00Z,2e-05,0.0,True,True,True,True,True,True,True,False,False,True
PEPE,2024-12-15T00:00:00Z,1d,NORMAL,UNIQUE_TOP_CANDIDATE,-3.0,7.0,2024-12-22T00:00:00Z,4,BASE,0.618,SECOND_DIP_HIGHER_LOW,LOW,2025-01-03T23:28:19Z,2025-01-03T00:00:00Z,1.9515e-05,0.0,True,True,True,True,True,True,True,False,False,True
PEPE,2024-12-15T00:00:00Z,1d,NORMAL,UNIQUE_TOP_CANDIDATE,-3.0,7.0,2024-12-22T00:00:00Z,5,BASE,0.786,IGNITION_PRE_SPIKE,HIGH,2025-01-07T12:08:38Z,2025-01-07T00:00:00Z,2.0082e-05,0.0,True,True,True,True,True,True,True,False,False,True
PEPE,2024-12-15T00:00:00Z,1d,NORMAL,UNIQUE_TOP_CANDIDATE,-3.0,7.0,2024-12-22T00:00:00Z,6,BASE,1.0,MAIN_PULSE_TP_HIGH,HIGH,2025-01-12T00:00:00Z,2025-01-11T00:00:00Z,1.8022e-05,0.0,True,True,True,True,True,True,True,False,False,True
PEPE,2024-12-15T00:00:00Z,1d,NORMAL,UNIQUE_TOP_CANDIDATE,-3.0,-9.0,2024-12-06T00:00:00Z,1,BASE,0.236,FIRST_LIFT_HIGH,HIGH,2024-12-10T22:56:38Z,2024-12-10T00:00:00Z,2.5827e-05,0.0,True,True,True,True,True,False,True,True,False,False
PEPE,2024-12-15T00:00:00Z,1d,NORMAL,UNIQUE_TOP_CANDIDATE,-3.0,-9.0,2024-12-06T00:00:00Z,2,BASE,0.382,FIRST_DIP_LOW,LOW,2024-12-14T00:31:40Z,2024-12-14T00:00:00Z,2.1813e-05,0.0,True,True,True,True,True,False,True,True,False,False
PEPE,2024-12-15T00:00:00Z,1d,NORMAL,UNIQUE_TOP_CANDIDATE,-3.0,-9.0,2024-12-06T00:00:00Z,3,BASE,0.5,SECOND_PEAK_RETEST_HIGH,HIGH,2024-12-16T12:00:00Z,2024-12-16T00:00:00Z,2.3395e-05,0.0,True,True,True,True,True,False,True,True,False,False
PEPE,2024-12-15T00:00:00Z,1d,NORMAL,UNIQUE_TOP_CANDIDATE,-3.0,-9.0,2024-12-06T00:00:00Z,4,BASE,0.618,SECOND_DIP_HIGHER_LOW,LOW,2024-12-18T23:28:19Z,2024-12-19T00:00:00Z,1.5868e-05,0.528,True,True,True,True,True,False,True,True,False,False
PEPE,2024-12-15T00:00:00Z,1d,NORMAL,UNIQUE_TOP_CANDIDATE,-3.0,-9.0,2024-12-06T00:00:00Z,5,BASE,0.786,IGNITION_PRE_SPIKE,HIGH,2024-12-22T12:08:38Z,2024-12-22T00:00:00Z,1.768e-05,0.0,True,True,True,True,True,False,True,True,False,False
PEPE,2024-12-15T00:00:00Z,1d,NORMAL,UNIQUE_TOP_CANDIDATE,-3.0,-9.0,2024-12-06T00:00:00Z,6,BASE,1.0,MAIN_PULSE_TP_HIGH,HIGH,2024-12-27T00:00:00Z,2024-12-26T00:00:00Z,1.8037e-05,0.0,True,True,True,True,True,False,True,True,False,False
PEPE,2024-12-15T00:00:00Z,1d,NORMAL,UNIQUE_TOP_CANDIDATE,-3.0,8.0,2024-12-23T00:00:00Z,1,BASE,0.236,FIRST_LIFT_HIGH,HIGH,2024-12-27T22:56:38Z,2024-12-28T00:00:00Z,1.8217e-05,1.056,True,True,True,True,True,True,False,True,False,True
PEPE,2024-12-15T00:00:00Z,1d,NORMAL,UNIQUE_TOP_CANDIDATE,-3.0,8.0,2024-12-23T00:00:00Z,2,BASE,0.382,FIRST_DIP_LOW,LOW,2024-12-31T00:31:40Z,2024-12-31T00:00:00Z,1.6985e-05,0.0,True,True,True,True,True,True,False,True,False,True
PEPE,2024-12-15T00:00:00Z,1d,NORMAL,UNIQUE_TOP_CANDIDATE,-3.0,8.0,2024-12-23T00:00:00Z,3,BASE,0.5,SECOND_PEAK_RETEST_HIGH,HIGH,2025-01-02T12:00:00Z,2025-01-02T00:00:00Z,2.0473e-05,0.0,True,True,True,True,True,True,False,True,False,True
PEPE,2024-12-15T00:00:00Z,1d,NORMAL,UNIQUE_TOP_CANDIDATE,-3.0,8.0,2024-12-23T00:00:00Z,4,BASE,0.618,SECOND_DIP_HIGHER_LOW,LOW,2025-01-04T23:28:19Z,2025-01-04T00:00:00Z,1.9949e-05,0.0,True,True,True,True,True,True,False,True,False,True
PEPE,2024-12-15T00:00:00Z,1d,NORMAL,UNIQUE_TOP_CANDIDATE,-3.0,8.0,2024-12-23T00:00:00Z,5,BASE,0.786,IGNITION_PRE_SPIKE,HIGH,2025-01-08T12:08:38Z,2025-01-09T00:00:00Z,1.7555e-05,11.856,True,True,True,True,True,True,False,True,False,True
PEPE,2024-12-15T00:00:00Z,1d,NORMAL,UNIQUE_TOP_CANDIDATE,-3.0,8.0,2024-12-23T00:00:00Z,6,BASE,1.0,MAIN_PULSE_TP_HIGH,HIGH,2025-01-13T00:00:00Z,2025-01-12T00:00:00Z,1.7588e-05,0.0,True,True,True,True,True,True,False,True,False,True
PEPE,2024-12-15T00:00:00Z,1d,NORMAL,UNIQUE_TOP_CANDIDATE,-3.0,5.0,2024-12-20T00:00:00Z,1,BASE,0.236,FIRST_LIFT_HIGH,HIGH,2024-12-24T22:56:38Z,2024-12-24T00:00:00Z,1.8787e-05,0.0,True,True,True,True,True,True,True,False,False,True
PEPE,2024-12-15T00:00:00Z,1d,NORMAL,UNIQUE_TOP_CANDIDATE,-3.0,5.0,2024-12-20T00:00:00Z,2,BASE,0.382,FIRST_DIP_LOW,LOW,2024-12-28T00:31:40Z,2024-12-28T00:00:00Z,1.7039e-05,0.0,True,True,True,True,True,True,True,False,False,True
PEPE,2024-12-15T00:00:00Z,1d,NORMAL,UNIQUE_TOP_CANDIDATE,-3.0,5.0,2024-12-20T00:00:00Z,3,BASE,0.5,SECOND_PEAK_RETEST_HIGH,HIGH,2024-12-30T12:00:00Z,2024-12-31T00:00:00Z,2.1054e-05,12.0,True,True,True,True,True,True,True,False,False,True
PEPE,2024-12-15T00:00:00Z,1d,NORMAL,UNIQUE_TOP_CANDIDATE,-3.0,5.0,2024-12-20T00:00:00Z,4,BASE,0.618,SECOND_DIP_HIGHER_LOW,LOW,2025-01-01T23:28:19Z,2025-01-01T00:00:00Z,1.841e-05,0.0,True,True,True,True,True,True,True,False,False,True
PEPE,2024-12-15T00:00:00Z,1d,NORMAL,UNIQUE_TOP_CANDIDATE,-3.0,5.0,2024-12-20T00:00:00Z,5,BASE,0.786,IGNITION_PRE_SPIKE,HIGH,2025-01-05T12:08:38Z,2025-01-05T00:00:00Z,2.0737e-05,0.0,True,True,True,True,True,True,True,False,False,True
PEPE,2024-12-15T00:00:00Z,1d,NORMAL,UNIQUE_TOP_CANDIDATE,-3.0,5.0,2024-12-20T00:00:00Z,6,BASE,1.0,MAIN_PULSE_TP_HIGH,HIGH,2025-01-10T00:00:00Z,2025-01-09T00:00:00Z,1.7555e-05,0.0,True,True,True,True,True,True,True,False,False,True
PEPE,2024-12-15T00:00:00Z,1d,NORMAL,UNIQUE_TOP_CANDIDATE,-3.0,-10.5,2024-12-04T12:00:00Z,1,BASE,0.236,FIRST_LIFT_HIGH,HIGH,2024-12-09T10:56:38Z,2024-12-09T00:00:00Z,2.68e-05,0.0,True,True,True,True,True,True,False,True,False,False
PEPE,2024-12-15T00:00:00Z,1d,NORMAL,UNIQUE_TOP_CANDIDATE,-3.0,-10.5,2024-12-04T12:00:00Z,2,BASE,0.382,FIRST_DIP_LOW,LOW,2024-12-12T12:31:40Z,2024-12-11T00:00:00Z,2.0547e-05,12.528,True,True,True,True,True,True,False,True,False,False
PEPE,2024-12-15T00:00:00Z,1d,NORMAL,UNIQUE_TOP_CANDIDATE,-3.0,-10.5,2024-12-04T12:00:00Z,3,BASE,0.5,SECOND_PEAK_RETEST_HIGH,HIGH,2024-12-15T00:00:00Z,2024-12-14T00:00:00Z,2.366e-05,0.0,True,True,True,True,True,True,False,True,False,False
PEPE,2024-12-15T00:00:00Z,1d,NORMAL,UNIQUE_TOP_CANDIDATE,-3.0,-10.5,2024-12-04T12:00:00Z,4,BASE,0.618,SECOND_DIP_HIGHER_LOW,LOW,2024-12-17T11:28:19Z,2024-12-17T00:00:00Z,2.1041e-05,0.0,True,True,True,True,True,True,False,True,False,False
